"source_path","seed_path","classification","action","reason","source_sha256","seed_sha256"
"docs/superpowers/plans/2026-08-23-d11s-dsh-handoff.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","90fb1b784680775f823fec3fcd66aa226b6afddbaf38483c48dbee7878441f3e",""
"docs/superpowers/plans/2026-08-23-d11s-handoff-review.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","6d30da05c05d11b8cecdc11fa30841d9c7e688389cf06184d0d70d93dd7472b6",""
"docs/superpowers/plans/2026-08-23-d11s-idempotent-turn-admission-next-step.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","d585688943e9d49cc1f0f93c46cb964c4adf819476489eec15ac3f157b0f91d4",""
"docs/superpowers/plans/2026-08-23-d11s-integration-report.md","docs/superpowers/plans/2026-08-23-d11s-integration-report.md","SANITIZE_REQUIRED","INCLUDE_SANITIZED","Portable seed copy removes fixed machine path or hardens local-data ignore policy; canonical source remains unchanged.","1548ec1a99ba77cb5157decafaa2d6597e87213e1763da3e6a9117b748acdc16","4de0f2df2a608a39108bb00de6d75878393e2847f24eb78d42a196decb5a20fd"
"docs/superpowers/plans/2026-08-23-d11s-integration-review.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","33053c022e6eaeaf054973d596cbb920ea43c04244366c98f253fca9cda5907b",""
"docs/superpowers/plans/2026-08-23-d11s-task1-report.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","2dd6b0d9ffa03a1839335b3f0a022e8412f971062b1a298403310a23d6d7ac15",""
"docs/superpowers/plans/2026-08-23-d11s-task1-review.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","95408c75dea3c1579cbc804b58da87badfa4f452f9ea3a2000d7e78dfe9d54a0",""
"docs/superpowers/plans/2026-08-23-d11s-task2-report.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","c60a2ae7607fbcf1ab7414fb7214ca8ac775785737515a8374e3245f4eb949e8",""
"docs/superpowers/plans/2026-08-23-d11s-task2-review.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","b67589af2a8444edf2b4aa5e990d3d5d50f7c886622187150fafa2e0f2e5bcd0",""
"docs/superpowers/plans/2026-08-23-d11s-task3-v2-report.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","15d8561c3d24df23745c05adc9e9c95b84c182417c60a5b81af16f20528b0f63",""
"docs/superpowers/plans/2026-08-23-d11s-task3-v2-review.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","8c65641ae94baa5b6c70afef6963b879d6c69c7e04ea7de488f69af94f9a0ac9",""
"docs/superpowers/plans/2026-08-23-d11s-task4-report.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","d5e0b1b2fb385fa2c661a37ab3f4d89c413e684d56d940c123a32e4df1a458c4",""
"docs/superpowers/plans/2026-08-23-d11s-task4-review.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","6b9e2e7e8f32ca2a915c6fde2d81a7edd891d0ad0b5864e086022c921cde38bb",""
"docs/superpowers/plans/2026-08-23-d11s-task5-report.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","57490d2953f8aafac6a8bf770038c394298adb235516617d7fff93a9f20036f8",""
"docs/superpowers/plans/2026-08-23-d11s-task5-review.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","70cd321f59e88dbda2bf26c2cd8bd62475d22d11293136fcf471602b799a5769",""
"docs/superpowers/plans/2026-08-23-d11s-task6-report.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","03b357c6077dbaec70a68a7a89ff3565f7e3f4934d81375d33b5afd56ad64bfd",""
"docs/superpowers/plans/2026-08-23-d11s-task6-review.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","8fd431fc8b89ca84bf33993a7137a6a45953579734ae4f678478a3790608d202",""
"docs/superpowers/plans/2026-08-23-d11s-task7-report.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","73d5991f22fcf4229c91039096f6e465666fc8c5b421010b2e8cb3497a6ded21",""
"docs/superpowers/plans/2026-08-23-d11s-task7-review.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","529648e83ac7d287b8dfe4c89a8dd72f749e6ac6b02c5fa02cc9f22d76a6fd11",""
"docs/superpowers/plans/2026-08-23-d3-idempotent-admission-adr-review.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","662e7b3b22aab4c6a019c8a528936e89cbc748961de98882f9d64c60572a9728",""
"docs/superpowers/plans/2026-08-23-d3-idempotent-admission-wa-report.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","090ea2cb098612f4cf180b746a34c93fd3501e3f3fecea58382b324c84fb31ad",""
"docs/superpowers/plans/2026-08-23-d3-idempotent-admission-wb-report.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","bb6b29d08e71eb8b15a2b8fbb2b4b47441ae8083b59c98a4f93a1bca21dd7ed5",""
"docs/superpowers/plans/2026-08-23-d3-idempotent-admission-wb-review.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","2c8f5d27bcf87a8f5af007a58ecd3d198c71113d3e7881f4b04521cf9db8f7f3",""
"docs/superpowers/plans/2026-08-23-d7-integration-report.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","f703b3d584cd3dd09fc483550e241e6fb4705ddf5c51ac10d12bcab515bcf256",""
"docs/superpowers/plans/2026-08-24-d11s-acceptance-report.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","94cb3116b2bf2927447d628f38a5ff220bf6df3696b39c3936709fc97364d99b",""
"docs/superpowers/plans/2026-08-26-d11l-claim-worksheet.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","f6e8ac5758791628b3be014c7faaa8545ff6a7399a5509e4da4c31e5deda6a42",""
"docs/superpowers/plans/2026-08-26-d11l-entry-claims-accepted.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","681942c26c2c8b40001b6e70d8d66c25e5d8ff0223abc3d1fe85381f024c2462",""
"docs/superpowers/plans/2026-08-26-d11l-evidence-01-kayla-host-inventory.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","027d1221ac89abff689b40b33447cf65304cc1f67e6ff14ce1e7e66b41bf9cd1",""
"docs/superpowers/plans/2026-08-26-d11l-evidence-01-supplement-shadow-deployment-unit.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","060b297eeb291640b5dbcec65e2da249cb840c375aebd63655b4546364498ccc",""
"docs/superpowers/plans/2026-08-26-d11l-evidence-02-traffic-definition.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","866c88b96fcd366f0f1369abaa942ca6140fc699a7f0adb000354c25b00b1836",""
"docs/superpowers/plans/2026-08-26-d11l-evidence-03-shadow-flag-default-off.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","0c4a45e25403ace39377fd334b7a29c7a58fcfe49cb65cfeee1921dbf315821e",""
"docs/superpowers/plans/2026-08-26-d11l-evidence-04-phase-transitions.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","f22e2afcbe814d3bc0355ea50ddd53f886c43f9c189725c34d889c20cfc39803",""
"docs/superpowers/plans/2026-08-26-d11l-evidence-05-06-sampling-duration.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","ce7a952908c252a3958da3078565a1588c5f8314fffb2c89569b3ea95a6eb073",""
"docs/superpowers/plans/2026-08-26-d11l-evidence-07-08-privacy-killswitch.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","32ee9e9076ff07dbc23506c2486dc58564573a57c95fe967352a288205f15f31",""
"docs/superpowers/plans/2026-08-26-d11l-evidence-09-10-11-rollback-thresholds-models.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","d259738925823cf18b2355d60fa8d621b22862c0901ba7a1c43b0b5ecacdc386",""
"docs/superpowers/plans/2026-08-26-d11l-evidence-package-coverage.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","13bc22f67da73975d0ba7aca39eb39dd2c51dcf1ca7dafbfcbc07e4fbcb139e2",""
"docs/superpowers/plans/2026-08-26-d11l-evidence-review-codex-findings.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","604a7bc1400632995065de4c0522f728440ae69707abf5b539a952cc3104f2e5",""
"docs/superpowers/plans/2026-08-26-d11s-aa1-runtime-authority-guards.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","0eb0c8806cabac1a4d68fdb87782d324d4f4582f73a49df650bfd00b4f80b55e",""
"docs/superpowers/plans/2026-08-26-d11s-aa1-runtime-authority-report.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","04ba44734e3373204b70fca19407bab1fba6221068c7743e2e53824870fb3401",""
"docs/superpowers/plans/2026-08-26-d11s-aa1-runtime-authority-review.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","ef1a8527ac49be26b54cc4445ff3430c53cd3dd02b611c875f7f4adbd10992c9",""
"docs/superpowers/plans/2026-08-26-d11s-aa2-context-provenance-report.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","7e39bca672a6370ebbfde2b45fc80d4a60520fe645af814eed744bdc93ab69dc",""
"docs/superpowers/plans/2026-08-26-d11s-aa2-context-provenance-review.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","ddfc7038e0f8a1f10bebc018ed7d3f62c38827f7ab11c0058ceef8555ab83eee",""
"docs/superpowers/plans/2026-08-26-d11s-aa2-context-provenance.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","046a00c93b4b8dfe8400ef5252caf63d4d60494df9798bfc5f628aac4d615b27",""
"docs/superpowers/plans/2026-08-26-mind-runtime-completion-and-out-of-box-merged.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","2203dec2e90509c25cc9cb795c8fe304b7fc3cd6e36cc7c2e3202b2609d8b2e7",""
"docs/superpowers/plans/2026-08-26-mind-runtime-completion-baseline.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","ef5bdebcf51e81703f67e55c5230dd8d885418932049f49a2e410ecb2cb0789d",""
"docs/superpowers/plans/2026-08-26-mind-runtime-open-source-out-of-box-gap.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","55d66abfbb80ed4966ada726e4cb85d86e4ecdc1368d749d06950ba45c64331b",""
"docs/superpowers/plans/2026-08-26-mind-runtime-proactive-audit-and-5-tasks.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","e6c896da1edea89f79439663f366555dd7ed90502a450c233ae830afe3e4768b",""
"docs/superpowers/plans/2026-09-07-mr-mem-1.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","cbed6cee499a5c7ef12e3c8a7ca04a83bc783c2d13d3510ea188a9bc1b366e1a",""
"docs/superpowers/plans/2026-09-07-mr-mem-2.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","331a75c789f99762f94dbe48e1c50564d0fe56cdcd2962b6b068b68dcda97423",""
"docs/superpowers/plans/2026-09-07-mr-mem-3.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","31e8fa544a6ec14f8138f44c02ccff10352ac95ff92c24a0da88e077aaf08857",""
"docs/superpowers/plans/2026-09-07-ow-multi-agent-finalization-v1.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","c4c02582105d5e28ef391fbc51246486ff311e948baf46cdcbdbc494a0686299",""
"docs/superpowers/specs/2026-08-19-d0-1-repository-bootstrap-design.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","5cb701607120f870fefb46154a83af170a994807a7f81460ab9bfb6918a2444b",""
"docs/superpowers/specs/2026-08-19-d0-2-governance-design.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","5d6cf38ff95a702b6942feb36cb57e7fc27cb4115f1dc2f76299a943e52dd2c7",""
"docs/superpowers/specs/2026-08-19-d1-typed-kernel-contracts-design.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","339fbba2da66fb81f15cd648685028ed674b5626d626befd0fdddc5c259dd2e5",""
"docs/superpowers/specs/2026-08-19-d2-golden-scenario-harness-design.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","dba8b145ace7b43d0ba31a26ae90d76913093312e02a5669a941c632f532ab66",""
"docs/superpowers/specs/2026-08-19-d2s-walking-skeleton-design.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","bc944a9b5730a24704084b523a88d46c5de028f194459975d218bde81de773ed",""
"docs/superpowers/specs/2026-08-19-d3-fact-ingestion-design.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","a8ed0afcbab635bf21af6a69fa760ca67c23821209dd37b01dba536a8f8f0c42",""
"docs/superpowers/specs/2026-08-22-d7r-compressed-runtime-and-agent-onboarding-design.md","docs/superpowers/specs/2026-08-22-d7r-compressed-runtime-and-agent-onboarding-design.md","SOURCE_OK","INCLUDE_UNCHANGED","Governance or architecture contract required by source tests; included after secret/private/path scan.","9988a9a98f0cde4f66945a495de1e34929d8e7f77565956445148f0c8b9cf1c2","9988a9a98f0cde4f66945a495de1e34929d8e7f77565956445148f0c8b9cf1c2"
"docs/superpowers/specs/2026-08-22-d9-intent-scheduler-action-policy-design.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","ca7c6ea7f738c8ee33773865311dcd3efcc0e39e03fbb18d8b92dbf685e675e0",""
"docs/superpowers/specs/2026-08-23-d10-bounded-expression-runtime-design.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","5c2c6add4f0a46e045b6fd2ec3694a1efa892749bb4de8745dd1fc908dbc4ca2",""
"docs/superpowers/specs/2026-08-23-d11s-deterministic-certification-and-d11l-entry-design.md","docs/superpowers/specs/2026-08-23-d11s-deterministic-certification-and-d11l-entry-design.md","SOURCE_OK","INCLUDE_UNCHANGED","Governance or architecture contract required by source tests; included after secret/private/path scan.","0624826b65c727f8b99c2769743d41b48dd44a5da78f0770393a3770c25b45ed","0624826b65c727f8b99c2769743d41b48dd44a5da78f0770393a3770c25b45ed"
"docs/superpowers/specs/2026-08-25-d11s-aa-generalized-anti-amplification-design.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","be0a99ec5707d7bbbf04d8adbe681a671f29afa8940d9b69f8c39a68da82ba1d",""
"docs/superpowers/specs/2026-09-02-external-context-authority-design.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","1b7c089f733d794eb4a849df35f19a4e8fff5521449bf4a99742824d9b6b8312",""
"docs/superpowers/specs/2026-09-02-j8-e3-g4-rule-contract-freeze.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","c530698f5e3d39bc1b21bbc2f71640b8caa45a1d57310ac071961183466ceb62",""
"docs/tasks/c8b_safe_shadow_execution.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","cc047f5bedb52bcd5457a8f7c65bc17ac3fe308155786deaf517c8fb4277b726",""
"docs/w_r3_ledger.md","","PROVENANCE_ONLY","EXCLUDE","Historical audit/report/plan or legacy documentation; contains provenance and/or machine-specific operational context and is not required source authority.","fc06ff2ba9c5cb863d65a426297978d2782bb93b8861122f69bf4ada25a468b9",""
"pyproject.toml","pyproject.toml","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","e4456a68cd265f35ccda27d3936c52af0615985e22f7d9dd1a9d1eb8ef1a96ec","e4456a68cd265f35ccda27d3936c52af0615985e22f7d9dd1a9d1eb8ef1a96ec"
"scripts/import_d11_legacy.py","","LOCAL_ONLY","EXCLUDE","Machine-specific deployment, patch, audit, or operator helper; excluded from clean public development surface.","efa7e10c883dcfb60006ff970eb5abf174a4543c1ffbda4bc136b1cc4759290a",""
"scripts/xiyue_runtime/restart.ps1","scripts/xiyue_runtime/restart.ps1","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","14199565efd0ab455a55a2c718c1e0fbc14ca6e43931f2751cb03f2018f99fd2","14199565efd0ab455a55a2c718c1e0fbc14ca6e43931f2751cb03f2018f99fd2"
"scripts/xiyue_runtime/start.ps1","scripts/xiyue_runtime/start.ps1","SANITIZE_REQUIRED","INCLUDE_SANITIZED","Portable seed copy removes fixed machine path or hardens local-data ignore policy; canonical source remains unchanged.","c4f8c7196f13a7a36bd2e55c89d87e5b87c48fe9082be459f565f1f937fdb2ca","12cb0fc786e74ee58fc802535d2ce7d144fa448a9cc83f4abd2b99e4d0a3c726"
"scripts/xiyue_runtime/status.ps1","scripts/xiyue_runtime/status.ps1","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","cfc3f4d08ce0ed4a30376b7c520711fac5d85edfd0ada9d881f08a493cfd59e6","cfc3f4d08ce0ed4a30376b7c520711fac5d85edfd0ada9d881f08a493cfd59e6"
"scripts/xiyue_runtime/stop.ps1","scripts/xiyue_runtime/stop.ps1","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","3ab1fe5a2454a00376cc2f34fc6cfcf26657798cf5cf0abb58ad60817c6b7510","3ab1fe5a2454a00376cc2f34fc6cfcf26657798cf5cf0abb58ad60817c6b7510"
"src/mind_runtime/__init__.py","src/mind_runtime/__init__.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","df4bab9561eecdec2afd339aff01a8dcbb53fbaeb99359529e8c5b1b90480a7c","df4bab9561eecdec2afd339aff01a8dcbb53fbaeb99359529e8c5b1b90480a7c"
"src/mind_runtime/binding_registry.py","src/mind_runtime/binding_registry.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","6635419808d252492ae3136c9f72754ed3541bb7c323c197005df9c6098bfc67","6635419808d252492ae3136c9f72754ed3541bb7c323c197005df9c6098bfc67"
"src/mind_runtime/binding_registry_composition.py","src/mind_runtime/binding_registry_composition.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","c9f37c981d0431c2cd95d8a42452e9f0d32e8a944d0cd839f85959fd83fe48bf","c9f37c981d0431c2cd95d8a42452e9f0d32e8a944d0cd839f85959fd83fe48bf"
"src/mind_runtime/cognition/__init__.py","src/mind_runtime/cognition/__init__.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","2824c01d6d5135f19a549062d25dc532adaa61b3ed1ed662a21d06f46e7c92f4","2824c01d6d5135f19a549062d25dc532adaa61b3ed1ed662a21d06f46e7c92f4"
"src/mind_runtime/cognition/express.py","src/mind_runtime/cognition/express.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","e7dab0b4dc058ba31bf1f8173782ab7cf2e12d8a29af87433afa6178ffd4b706","e7dab0b4dc058ba31bf1f8173782ab7cf2e12d8a29af87433afa6178ffd4b706"
"src/mind_runtime/cognition/tick.py","src/mind_runtime/cognition/tick.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","e23411c623dbeca70354aa979625bbc3b875f630f373fa4a66c7be7b4f824757","e23411c623dbeca70354aa979625bbc3b875f630f373fa4a66c7be7b4f824757"
"src/mind_runtime/contracts/__init__.py","src/mind_runtime/contracts/__init__.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","c2ba0aaffc6a400d14252399f5bf900bda62eedfb65d72deccba51b3a1e68273","c2ba0aaffc6a400d14252399f5bf900bda62eedfb65d72deccba51b3a1e68273"
"src/mind_runtime/contracts/action.py","src/mind_runtime/contracts/action.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","c443c58c9da05eeaf72b453525340ab58f2d6d4e2d8cbfa4d55bbd0b8aad575f","c443c58c9da05eeaf72b453525340ab58f2d6d4e2d8cbfa4d55bbd0b8aad575f"
"src/mind_runtime/contracts/affect.py","src/mind_runtime/contracts/affect.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","5d9c8f60e0b2f6c23aae8582e4f5bfe7126a81891db585d17726e3a670de5483","5d9c8f60e0b2f6c23aae8582e4f5bfe7126a81891db585d17726e3a670de5483"
"src/mind_runtime/contracts/appraisal.py","src/mind_runtime/contracts/appraisal.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","0429b7f46d3992c0804088591bcf96d2101214e8e886b06e493fff91f73440ed","0429b7f46d3992c0804088591bcf96d2101214e8e886b06e493fff91f73440ed"
"src/mind_runtime/contracts/behavior.py","src/mind_runtime/contracts/behavior.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","ee1408190d38d988930008526169b0e63fffc1c19ea287cd5f041888bf52f414","ee1408190d38d988930008526169b0e63fffc1c19ea287cd5f041888bf52f414"
"src/mind_runtime/contracts/behavioral_prior.py","src/mind_runtime/contracts/behavioral_prior.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","ed4100dff21720bc99265dece9b2bed58201c5614579ff57cee3598970341939","ed4100dff21720bc99265dece9b2bed58201c5614579ff57cee3598970341939"
"src/mind_runtime/contracts/checkpoint.py","src/mind_runtime/contracts/checkpoint.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","96c5a13beb63535b94b7d336befc8a32246371a2bc4edd8dc0d1b6f1098932d6","96c5a13beb63535b94b7d336befc8a32246371a2bc4edd8dc0d1b6f1098932d6"
"src/mind_runtime/contracts/common.py","src/mind_runtime/contracts/common.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","1be9526a9e09d684d121721f7a2041ebe25ded793a5dc3060c35d1959655b83d","1be9526a9e09d684d121721f7a2041ebe25ded793a5dc3060c35d1959655b83d"
"src/mind_runtime/contracts/decision.py","src/mind_runtime/contracts/decision.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","ce663cb103190082edd1d11e56abf9320def731a84493562c1bfa1f35e49eb4f","ce663cb103190082edd1d11e56abf9320def731a84493562c1bfa1f35e49eb4f"
"src/mind_runtime/contracts/dynamics.py","src/mind_runtime/contracts/dynamics.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","d2362fe88165aee15d765e6df2d6e7492fdae027b6f7df4f4a4f4f917327f659","d2362fe88165aee15d765e6df2d6e7492fdae027b6f7df4f4a4f4f917327f659"
"src/mind_runtime/contracts/emotional_transition.py","src/mind_runtime/contracts/emotional_transition.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","678c61ed5d17ed2042022afd07ed7ccb5bddfab1411198bb0ed049d6f037292d","678c61ed5d17ed2042022afd07ed7ccb5bddfab1411198bb0ed049d6f037292d"
"src/mind_runtime/contracts/evidence.py","src/mind_runtime/contracts/evidence.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","fbb6f1b7f7db1d5f7cabba215c974cb10f8fc4d9de6d2fd7566ef63c27b992f3","fbb6f1b7f7db1d5f7cabba215c974cb10f8fc4d9de6d2fd7566ef63c27b992f3"
"src/mind_runtime/contracts/expression.py","src/mind_runtime/contracts/expression.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","7a2e559e6100ccc8d85d32a27cf6cfdf1f81ee0616f733267a788bc709e0a500","7a2e559e6100ccc8d85d32a27cf6cfdf1f81ee0616f733267a788bc709e0a500"
